,game_event_index,Unnamed: 0,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code
1389,49121,49121,1902_05_TeamML_TeamB,12,3.0,12,311579,10,4
1390,49180,49180,1902_05_TeamML_TeamB,25,6.0,25,820929,10,4
1391,49197,49197,1902_05_TeamML_TeamB,29,7.0,29,919579,10,4
1392,49225,49225,1902_05_TeamML_TeamB,36,8.0,36,1131779,10,4
1393,49252,49252,1902_05_TeamML_TeamB,43,10.0,43,1360829,10,4
1394,49264,49264,1902_05_TeamML_TeamB,45,11.0,45,1423229,10,4
1395,49272,49272,1902_05_TeamML_TeamB,46,12.0,46,1497629,10,4
1396,49288,49288,1902_05_TeamML_TeamB,49,13.0,49,1596429,10,4
1397,49310,49310,1902_05_TeamML_TeamB,54,14.0,54,1741679,10,4
1398,49329,49329,1902_05_TeamML_TeamB,58,15.0,58,1973079,10,4
1399,49357,49357,1902_05_TeamML_TeamB,65,17.0,65,2157779,10,4
1400,49416,49416,1902_05_TeamML_TeamB,81,20.0,81,2678229,10,4
1401,49468,49468,1902_05_TeamML_TeamB,94,24.0,94,10494679,10,4
1402,49503,49503,1902_05_TeamML_TeamB,104,26.0,104,10834279,10,4
1403,49514,49514,1902_05_TeamML_TeamB,105,27.0,105,10887729,10,4
1404,49608,49608,1902_05_TeamML_TeamB,133,33.0,133,11837379,10,4
1405,49644,49644,1902_05_TeamML_TeamB,143,37.0,143,12241579,10,4
1406,49652,49652,1902_05_TeamML_TeamB,144,38.0,144,12384979,10,4
1407,49659,49659,1902_05_TeamML_TeamB,145,39.0,145,12448229,10,4
1408,49695,49695,1902_05_TeamML_TeamB,155,41.0,155,12762979,10,4
1409,49768,49768,1902_05_TeamML_TeamB,178,46.0,178,13496029,10,4
1410,49789,49789,1902_05_TeamML_TeamB,183,47.0,183,13816179,10,4
1411,49802,49802,1902_05_TeamML_TeamB,186,48.0,186,13898379,10,4
1412,49868,49868,1902_05_TeamML_TeamB,206,52.0,206,14560979,10,4
1413,49879,49879,1902_05_TeamML_TeamB,208,53.0,208,14623679,10,4
1414,49911,49911,1902_05_TeamML_TeamB,214,55.0,214,14787029,10,4
1415,49934,49934,1902_05_TeamML_TeamB,220,57.0,220,15099929,10,4
1416,49956,49956,1902_05_TeamML_TeamB,226,58.0,226,15214029,10,4
1417,49971,49971,1902_05_TeamML_TeamB,230,59.0,230,15410529,10,4
1418,50016,50016,1902_05_TeamML_TeamB,241,,241,15740679,10,4
1419,50068,50068,1902_05_TeamML_TeamB,254,,254,16269729,10,4
1420,50102,50102,1902_05_TeamML_TeamB,261,68.0,261,16580629,10,4
1421,50157,50157,1902_05_TeamML_TeamB,276,72.0,276,17234729,10,4
1422,50193,50193,1902_05_TeamML_TeamB,286,75.0,286,17597729,10,4
1423,50228,50228,1902_05_TeamML_TeamB,295,77.0,295,17949279,10,4
1424,50262,50262,1902_05_TeamML_TeamB,304,80.0,304,18284479,10,4
1425,50288,50288,1902_05_TeamML_TeamB,311,82.0,313,18623479,10,4
1426,50301,50301,1902_05_TeamML_TeamB,314,83.0,316,18698129,10,4
1427,50327,50327,1902_05_TeamML_TeamB,321,84.0,323,18898029,10,4
1428,50371,50371,1902_05_TeamML_TeamB,333,86.0,335,19373879,10,4
1429,50383,50383,1902_05_TeamML_TeamB,335,87.0,337,19464179,10,4
1430,50402,50402,1902_14_TeamMD_TeamA2,2,1.0,2,39547,10,4
1431,50421,50421,1902_14_TeamMD_TeamA2,7,3.0,7,178197,10,4
1432,50453,50453,1902_14_TeamMD_TeamA2,15,5.0,15,485747,10,4
1433,50479,50479,1902_14_TeamMD_TeamA2,21,8.0,21,628947,10,4
1434,50508,50508,1902_14_TeamMD_TeamA2,27,10.0,27,844897,10,4
1435,50517,50517,1902_14_TeamMD_TeamA2,28,10.0,28,907676,10,4
1436,50535,50535,1902_14_TeamMD_TeamA2,32,11.0,32,1031426,10,4
1437,50552,50552,1902_14_TeamMD_TeamA2,36,13.0,36,1248276,10,4
1438,50569,50569,1902_14_TeamMD_TeamA2,40,14.0,40,1365626,10,4
1439,50604,50604,1902_14_TeamMD_TeamA2,49,16.0,49,1601976,10,4
1440,50620,50620,1902_14_TeamMD_TeamA2,52,17.0,52,1685976,10,4
1441,50631,50631,1902_14_TeamMD_TeamA2,54,18.0,54,1806776,10,4
1442,50674,50674,1902_14_TeamMD_TeamA2,66,21.0,66,2197126,10,4
1443,50696,50696,1902_14_TeamMD_TeamA2,72,23.0,72,2313826,10,4
1444,50714,50714,1902_14_TeamMD_TeamA2,76,24.0,76,2436826,10,4
1445,50741,50741,1902_14_TeamMD_TeamA2,83,26.0,83,2689276,10,4
1446,50755,50755,1902_14_TeamMD_TeamA2,85,27.0,85,2753976,10,4
1447,50803,50803,1902_14_TeamMD_TeamA2,98,30.0,98,3117576,10,4
1448,50812,50812,1902_14_TeamMD_TeamA2,100,32.0,100,3309626,10,4
1449,50850,50850,1902_14_TeamMD_TeamA2,110,34.0,110,3513826,10,4
1450,50872,50872,1902_14_TeamMD_TeamA2,116,36.0,116,3809176,10,4
1451,50890,50890,1902_14_TeamMD_TeamA2,119,37.0,119,3880726,10,4
1452,50901,50901,1902_14_TeamMD_TeamA2,121,38.0,121,3947126,10,4
1453,50934,50934,1902_14_TeamMD_TeamA2,130,41.0,130,4297076,10,4
1454,50981,50981,1902_14_TeamMD_TeamA2,143,44.0,143,4731126,10,4
1455,50992,50992,1902_14_TeamMD_TeamA2,144,45.0,144,4775176,10,4
1456,51091,51091,1902_14_TeamMD_TeamA2,173,50.0,173,5599776,10,4
1457,51145,51145,1902_14_TeamMD_TeamA2,188,54.0,188,6070426,10,4
1458,51164,51164,1902_14_TeamMD_TeamA2,192,55.0,192,6374728,10,4
1459,51179,51179,1902_14_TeamMD_TeamA2,195,57.0,195,6568278,10,4
1460,51203,51203,1902_14_TeamMD_TeamA2,199,58.0,199,6686328,10,4
1461,51224,51224,1902_14_TeamMD_TeamA2,204,60.0,204,6917528,10,4
1462,51286,51286,1902_14_TeamMD_TeamA2,221,65.0,221,7504478,10,4
1463,51321,51321,1902_14_TeamMD_TeamA2,229,67.0,229,7809465,10,4
1464,51377,51377,1902_14_TeamMD_TeamA2,245,72.0,245,8470115,10,4
1465,51388,51388,1902_14_TeamMD_TeamA2,247,73.0,247,8528165,10,4
1466,51414,51414,1902_14_TeamMD_TeamA2,254,75.0,254,8833215,10,4
1467,51447,51447,1902_14_TeamMD_TeamA2,263,77.0,263,9091415,10,4
1468,51470,51470,1902_14_TeamMD_TeamA2,269,78.0,269,9287415,10,4
1469,51510,51510,1902_14_TeamMD_TeamA2,280,81.0,280,9726515,10,4
1470,51526,51526,1902_14_TeamMD_TeamA2,284,82.0,284,9836065,10,4
1471,51628,51628,1902_14_TeamMD_TeamA2,314,,314,10900765,10,4
1472,51657,51657,1902_14_TeamMD_TeamA2,321,88.0,321,11174815,10,4
1473,51679,51679,1902_14_TeamMD_TeamA2,327,89.0,327,11388615,10,4
1474,51722,51722,1902_14_TeamMD_TeamA2,340,93.0,340,11840765,10,4
1475,51733,51733,1903_30_TeamNB_TeamA1,3,1.0,3,85034,10,4
1476,51799,51799,1903_30_TeamNB_TeamA1,22,5.0,22,606434,10,4
1477,51819,51819,1903_30_TeamNB_TeamA1,26,6.0,26,705134,10,4
1478,51833,51833,1903_30_TeamNB_TeamA1,29,7.0,29,830434,10,4
1479,51853,51853,1903_30_TeamNB_TeamA1,33,8.0,34,949384,10,4
1480,51945,51945,1903_30_TeamNB_TeamA1,61,14.0,62,1853834,10,4
1481,51964,51964,1903_30_TeamNB_TeamA1,64,15.0,65,1910984,10,4
1482,51998,51998,1903_30_TeamNB_TeamA1,73,17.0,75,2120084,10,4
1483,52011,52011,1903_30_TeamNB_TeamA1,76,19.0,78,2328234,10,4
1484,52021,52021,1903_30_TeamNB_TeamA1,77,20.0,79,2370684,10,4
1485,52057,52057,1903_30_TeamNB_TeamA1,85,23.0,87,2582184,10,4
1486,52089,52089,1903_30_TeamNB_TeamA1,93,26.0,95,2872734,10,4
1487,52111,52111,1903_30_TeamNB_TeamA1,97,28.0,101,3069671,10,4
1488,52138,52138,1903_30_TeamNB_TeamA1,103,30.0,108,3269671,10,4
1489,52149,52149,1903_30_TeamNB_TeamA1,104,31.0,109,3317121,10,4
1490,52191,52191,1903_30_TeamNB_TeamA1,116,34.0,121,3670521,10,4
1491,52209,52209,1903_30_TeamNB_TeamA1,120,36.0,125,3855621,10,4
1492,52249,52249,1903_30_TeamNB_TeamA1,130,41.0,136,4229621,10,4
1493,52264,52264,1903_30_TeamNB_TeamA1,132,43.0,138,4403421,10,4
1494,52282,52282,1903_30_TeamNB_TeamA1,136,44.0,142,4489771,10,4
1495,52293,52293,1903_30_TeamNB_TeamA1,138,45.0,144,4534671,10,4
1496,52307,52307,1903_30_TeamNB_TeamA1,141,46.0,147,4730221,10,4
1497,52327,52327,1903_30_TeamNB_TeamA1,146,47.0,152,4844221,10,4
1498,52341,52341,1903_30_TeamNB_TeamA1,148,48.0,154,4903121,10,4
1499,52369,52369,1903_30_TeamNB_TeamA1,154,50.0,160,5106071,10,4
1500,52391,52391,1903_30_TeamNB_TeamA1,159,51.0,165,5216871,10,4
1501,52425,52425,1903_30_TeamNB_TeamA1,168,54.0,174,5548171,10,4
1502,52443,52443,1903_30_TeamNB_TeamA1,171,55.0,178,5659921,10,4
1503,52463,52463,1903_30_TeamNB_TeamA1,176,57.0,183,5883521,10,4
1504,52583,52583,1903_30_TeamNB_TeamA1,211,66.0,219,7330598,10,4
1505,52612,52612,1903_30_TeamNB_TeamA1,219,68.0,227,7474498,10,4
1506,52628,52628,1903_30_TeamNB_TeamA1,222,69.0,230,7649248,10,4
1507,52647,52647,1903_30_TeamNB_TeamA1,226,70.0,234,7773598,10,4
1508,52679,52679,1903_30_TeamNB_TeamA1,234,72.0,242,7983098,10,4
1509,52700,52700,1903_30_TeamNB_TeamA1,238,73.0,246,8118948,10,4
1510,52754,52754,1903_30_TeamNB_TeamA1,252,76.0,260,8625698,10,4
1511,52796,52796,1903_30_TeamNB_TeamA1,263,79.0,271,9000898,10,4
1512,52816,52816,1903_30_TeamNB_TeamA1,268,81.0,276,9110448,10,4
1513,52859,52859,1902_11_TeamMI_TeamA3,11,3.0,11,216452,10,4
1514,52874,52874,1902_11_TeamMI_TeamA3,14,4.0,14,414452,10,4
1515,52965,52965,1902_11_TeamMI_TeamA3,38,9.0,38,1278552,10,4
1516,52996,52996,1902_11_TeamMI_TeamA3,47,11.0,47,1555002,10,4
1517,53015,53015,1902_11_TeamMI_TeamA3,52,12.0,52,1788352,10,4
1518,53024,53024,1902_11_TeamMI_TeamA3,53,13.0,53,1835002,10,4
1519,53054,53054,1902_11_TeamMI_TeamA3,59,14.0,59,2033702,10,4
1520,53074,53074,1902_11_TeamMI_TeamA3,63,15.0,63,2185002,10,4
1521,53092,53092,1902_11_TeamMI_TeamA3,67,16.0,67,2304202,10,4
1522,53110,53110,1902_11_TeamMI_TeamA3,70,17.0,70,2443152,10,4
1523,53126,53126,1902_11_TeamMI_TeamA3,73,18.0,73,2506902,10,4
1524,53169,53169,1902_11_TeamMI_TeamA3,85,21.0,85,2894052,10,4
1525,53197,53197,1902_11_TeamMI_TeamA3,93,22.0,93,3125552,10,4
1526,53267,53267,1902_11_TeamMI_TeamA3,115,27.0,115,3820302,10,4
1527,53297,53297,1902_11_TeamMI_TeamA3,123,29.0,123,4040552,10,4
1528,53325,53325,1902_11_TeamMI_TeamA3,130,30.0,130,4285302,10,4
1529,53338,53338,1902_11_TeamMI_TeamA3,133,31.0,133,4470302,10,4
1530,53367,53367,1902_11_TeamMI_TeamA3,141,33.0,141,4640752,10,4
1531,53381,53381,1902_11_TeamMI_TeamA3,144,34.0,144,4741702,10,4
1532,53482,53482,1902_11_TeamMI_TeamA3,175,41.0,175,5784502,10,4
1533,53500,53500,1902_11_TeamMI_TeamA3,179,42.0,179,5997152,10,4
1534,53559,53559,1902_11_TeamMI_TeamA3,196,46.0,196,6598452,10,4
1535,53585,53585,1902_11_TeamMI_TeamA3,202,47.0,202,6755952,10,4
1536,53610,53610,1902_11_TeamMI_TeamA3,209,48.0,209,7001852,10,4
1537,53626,53626,1902_11_TeamMI_TeamA3,212,50.0,212,7178252,10,4
1538,53804,53804,1902_11_TeamMI_TeamA3,267,61.0,267,9466052,10,4
1539,53857,53857,1902_11_TeamMI_TeamA3,282,65.0,282,9943952,10,4
1540,54922,54922,1901_06_TeamLI_TeamA3,6,,6,118184,10,4
1541,54966,54966,1901_06_TeamLI_TeamA3,16,,16,498034,10,4
1542,55019,55019,1901_06_TeamLI_TeamA3,30,,30,1003533,10,4
1543,55072,55072,1901_06_TeamLI_TeamA3,46,,46,1445983,10,4
1544,55127,55127,1901_06_TeamLI_TeamA3,62,,62,1896282,10,4
1545,55137,55137,1901_06_TeamLI_TeamA3,64,,64,1970782,10,4
1546,55165,55165,1901_06_TeamLI_TeamA3,71,,71,2249632,10,4
1547,55182,55182,1901_06_TeamLI_TeamA3,75,,75,2467982,10,4
1548,55202,55202,1901_06_TeamLI_TeamA3,79,,79,2603182,10,4
1549,55292,55292,1901_06_TeamLI_TeamA3,104,,104,3516381,10,4
1550,55310,55310,1901_06_TeamLI_TeamA3,107,,107,3658381,10,4
1551,55367,55367,1901_06_TeamLI_TeamA3,122,,123,4234080,10,4
1552,55417,55417,1901_06_TeamLI_TeamA3,137,,140,4708530,10,4
1553,55527,55527,1901_06_TeamLI_TeamA3,169,,172,5874729,10,4
1554,55693,55693,1901_06_TeamLI_TeamA3,216,,219,7828777,10,4
1555,55832,55832,1902_27_TeamMH_TeamA3,16,5.0,16,610072,10,4
1556,55853,55853,1902_27_TeamMH_TeamA3,21,6.0,21,752322,10,4
1557,55975,55975,1902_27_TeamMH_TeamA3,57,14.0,57,1854022,10,4
1558,56030,56030,1902_27_TeamMH_TeamA3,74,18.0,74,2446522,10,4
1559,56047,56047,1902_27_TeamMH_TeamA3,77,19.0,77,2564672,10,4
1560,56073,56073,1902_27_TeamMH_TeamA3,82,21.0,82,2851372,10,4
1561,56138,56138,1902_27_TeamMH_TeamA3,101,25.0,101,3477072,10,4
1562,56154,56154,1902_27_TeamMH_TeamA3,104,26.0,104,3554972,10,4
1563,56223,56223,1902_27_TeamMH_TeamA3,124,29.0,124,4179022,10,4
1564,56236,56236,1902_27_TeamMH_TeamA3,126,30.0,126,4254922,10,4
1565,56267,56267,1902_27_TeamMH_TeamA3,134,32.0,134,4599572,10,4
1566,56283,56283,1902_27_TeamMH_TeamA3,138,33.0,138,4690822,10,4
1567,56330,56330,1902_27_TeamMH_TeamA3,151,36.0,151,5074122,10,4
1568,56465,56465,1902_27_TeamMH_TeamA3,191,47.0,191,6672772,10,4
1569,56610,56610,1902_27_TeamMH_TeamA3,237,57.0,237,7979572,10,4
1570,56678,56678,1902_27_TeamMH_TeamA3,258,61.0,258,8694822,10,4
1571,56705,56705,1902_27_TeamMH_TeamA3,265,62.0,265,8904172,10,4
1572,56727,56727,1902_27_TeamMH_TeamA3,269,64.0,269,9190072,10,4
1573,56743,56743,1902_27_TeamMH_TeamA3,272,65.0,272,9279972,10,4
1574,56781,56781,1902_27_TeamMH_TeamA3,282,68.0,282,9564072,10,4
1575,56804,56804,1902_27_TeamMH_TeamA3,288,69.0,288,9822522,10,4
1576,56824,56824,1902_27_TeamMH_TeamA3,292,70.0,292,9946622,10,4
1577,56845,56845,1902_27_TeamMH_TeamA3,297,71.0,297,10132972,10,4
1578,56864,56864,1902_27_TeamMH_TeamA3,301,72.0,301,10328522,10,4
1579,56873,56873,1902_27_TeamMH_TeamA3,302,73.0,302,10379722,10,4
1580,56918,56918,1902_27_TeamMH_TeamA3,315,77.0,315,11231972,10,4
1581,57004,57004,1903_05_TeamND_TeamA2,17,4.0,17,370062,10,4
1582,57086,57086,1903_05_TeamND_TeamA2,40,10.0,40,1152862,10,4
1583,57112,57112,1903_05_TeamND_TeamA2,46,11.0,46,1301762,10,4
1584,57156,57156,1903_05_TeamND_TeamA2,57,13.0,57,1545512,10,4
1585,57179,57179,1903_05_TeamND_TeamA2,63,15.0,63,1774812,10,4
1586,57205,57205,1903_05_TeamND_TeamA2,70,17.0,70,1963712,10,4
1587,57219,57219,1903_05_TeamND_TeamA2,73,18.0,73,2065362,10,4
1588,57409,57409,1903_05_TeamND_TeamA2,127,30.0,127,3777712,10,4
1589,57446,57446,1903_05_TeamND_TeamA2,138,33.0,138,4148412,10,4
1590,57478,57478,1903_05_TeamND_TeamA2,147,34.0,147,4379862,10,4
1591,57588,57588,1903_05_TeamND_TeamA2,180,40.0,180,5555862,10,4
1592,57624,57624,1903_05_TeamND_TeamA2,190,42.0,190,5911912,10,4
1593,57640,57640,1903_05_TeamND_TeamA2,192,43.0,192,5965662,10,4
1594,57648,57648,1903_05_TeamND_TeamA2,193,44.0,193,6017462,10,4
1595,57688,57688,1903_05_TeamND_TeamA2,204,46.0,204,6459312,10,4
1596,57695,57695,1903_05_TeamND_TeamA2,205,47.0,205,6492062,10,4
1597,57708,57708,1903_05_TeamND_TeamA2,208,48.0,208,6570012,10,4
1598,57724,57724,1903_05_TeamND_TeamA2,211,49.0,211,6686412,10,4
1599,57835,57835,1903_05_TeamND_TeamA2,243,55.0,243,7866962,10,4
1600,57934,57934,1903_05_TeamND_TeamA2,272,62.0,272,8763112,10,4
1601,57951,57951,1903_05_TeamND_TeamA2,275,63.0,275,8856112,10,4
1602,57968,57968,1903_05_TeamND_TeamA2,280,64.0,280,9097212,10,4
1603,57980,57980,1903_05_TeamND_TeamA2,281,65.0,281,9146062,10,4
1604,58036,58036,1903_05_TeamND_TeamA2,297,68.0,297,9642662,10,4
1605,58078,58078,1903_05_TeamND_TeamA2,308,71.0,308,9977512,10,4
1606,58091,58091,1903_05_TeamND_TeamA2,310,72.0,310,10054662,10,4
1607,58133,58133,1903_05_TeamND_TeamA2,321,75.0,321,10685412,10,4
1608,58150,58150,1903_05_TeamND_TeamA2,325,76.0,325,10801212,10,4
1609,58208,58208,1903_05_TeamND_TeamA2,341,80.0,341,11364212,10,4
1610,58265,58265,1903_05_TeamND_TeamA2,358,83.0,358,11932862,10,4
1611,58319,58319,1903_26_TeamNH_TeamA3,2,1.0,2,24813,10,4
1612,58340,58340,1903_26_TeamNH_TeamA3,7,2.0,7,165363,10,4
1613,58357,58357,1903_26_TeamNH_TeamA3,11,3.0,11,272913,10,4
1614,58371,58371,1903_26_TeamNH_TeamA3,13,4.0,13,331513,10,4
1615,58384,58384,1903_26_TeamNH_TeamA3,15,5.0,15,466363,10,4
1616,58444,58444,1903_26_TeamNH_TeamA3,32,8.0,32,1084913,10,4
1617,58531,58531,1903_26_TeamNH_TeamA3,58,14.0,58,1830413,10,4
1618,58615,58615,1903_26_TeamNH_TeamA3,83,19.0,83,2668313,10,4
1619,58623,58623,1903_26_TeamNH_TeamA3,84,20.0,84,2702063,10,4
1620,58649,58649,1903_26_TeamNH_TeamA3,91,22.0,91,2967613,10,4
1621,58744,58744,1903_26_TeamNH_TeamA3,116,29.0,116,3600513,10,4
1622,58760,58760,1903_26_TeamNH_TeamA3,120,30.0,120,3801413,10,4
1623,58776,58776,1903_26_TeamNH_TeamA3,122,31.0,122,3869713,10,4
1624,58787,58787,1903_26_TeamNH_TeamA3,123,32.0,123,3924163,10,4
1625,58812,58812,1903_26_TeamNH_TeamA3,129,33.0,129,4111163,10,4
1626,58872,58872,1903_26_TeamNH_TeamA3,145,36.0,145,4568113,10,4
1627,58889,58889,1903_26_TeamNH_TeamA3,149,37.0,149,4686763,10,4
1628,58924,58924,1903_26_TeamNH_TeamA3,156,39.0,157,5056463,10,4
1629,58939,58939,1903_26_TeamNH_TeamA3,159,40.0,160,5151213,10,4
1630,58991,58991,1903_26_TeamNH_TeamA3,174,44.0,175,5696613,10,4
1631,59002,59002,1903_26_TeamNH_TeamA3,176,45.0,177,5767113,10,4
1632,59075,59075,1903_26_TeamNH_TeamA3,197,49.0,198,6465163,10,4
1633,59098,59098,1903_26_TeamNH_TeamA3,203,51.0,204,6763363,10,4
1634,59129,59129,1903_26_TeamNH_TeamA3,210,53.0,211,6981763,10,4
1635,59175,59175,1903_26_TeamNH_TeamA3,222,57.0,223,7500613,10,4
1636,59269,59269,1903_26_TeamNH_TeamA3,253,63.0,254,8610513,10,4
1637,59280,59280,1903_26_TeamNH_TeamA3,255,64.0,256,8689513,10,4
1638,59294,59294,1903_26_TeamNH_TeamA3,258,65.0,259,8811663,10,4
1639,59362,59362,1903_26_TeamNH_TeamA3,278,69.0,279,9651863,10,4
1640,59386,59386,1903_26_TeamNH_TeamA3,284,71.0,285,9816063,10,4
1641,59447,59447,1903_26_TeamNH_TeamA3,303,75.0,304,10367713,10,4
1642,59523,59523,1903_26_TeamNH_TeamA3,324,79.0,325,11137913,10,4
1643,59532,59532,1903_26_TeamNH_TeamA3,325,80.0,326,11195463,10,4
1644,59561,59561,1903_26_TeamNH_TeamA3,332,82.0,333,11624663,10,4
1645,59591,59591,1903_26_TeamNH_TeamA3,339,85.0,340,11950613,10,4
1646,59602,59602,1903_26_TeamNH_TeamA3,340,86.0,341,11995263,10,4
1647,59646,59646,1902_13_TeamMK_TeamB,4,1.0,4,69860,10,4
1648,59665,59665,1902_13_TeamMK_TeamB,8,2.0,8,197710,10,4
1649,59680,59680,1902_13_TeamMK_TeamB,11,3.0,11,318010,10,4
1650,59705,59705,1902_13_TeamMK_TeamB,16,,16,496260,10,4
1651,59717,59717,1902_13_TeamMK_TeamB,19,6.0,19,688210,10,4
1652,59736,59736,1902_13_TeamMK_TeamB,23,8.0,23,822760,10,4
1653,59789,59789,1902_13_TeamMK_TeamB,38,13.0,38,1379210,10,4
1654,59819,59819,1902_13_TeamMK_TeamB,45,15.0,45,1695960,10,4
1655,59829,59829,1902_13_TeamMK_TeamB,47,16.0,47,1752510,10,4
1656,59845,59845,1902_13_TeamMK_TeamB,50,17.0,50,1859310,10,4
1657,59857,59857,1902_13_TeamMK_TeamB,52,18.0,52,1954460,10,4
1658,59898,59898,1902_13_TeamMK_TeamB,62,20.0,62,2273960,10,4
1659,59933,59933,1902_13_TeamMK_TeamB,71,22.0,71,2608110,10,4
1660,59956,59956,1902_13_TeamMK_TeamB,76,23.0,76,2759460,10,4
1661,59972,59972,1902_13_TeamMK_TeamB,79,24.0,79,2906060,10,4
1662,60016,60016,1902_13_TeamMK_TeamB,92,28.0,92,3412910,10,4
1663,60057,60057,1902_13_TeamMK_TeamB,103,30.0,103,3659010,10,4
1664,60070,60070,1902_13_TeamMK_TeamB,105,31.0,105,3724110,10,4
1665,60082,60082,1902_13_TeamMK_TeamB,108,32.0,108,3889210,10,4
1666,60096,60096,1902_13_TeamMK_TeamB,111,33.0,111,3957810,10,4
1667,60107,60107,1902_13_TeamMK_TeamB,112,33.0,112,4008210,10,4
1668,60121,60121,1902_13_TeamMK_TeamB,115,35.0,115,4097410,10,4
1669,60155,60155,1902_13_TeamMK_TeamB,124,37.0,124,4398010,10,4
1670,60172,60172,1902_13_TeamMK_TeamB,127,38.0,127,4487360,10,4
1671,60182,60182,1902_13_TeamMK_TeamB,129,39.0,129,4557860,10,4
1672,60193,60193,1902_13_TeamMK_TeamB,130,,130,4616360,10,4
1673,60232,60232,1902_13_TeamMK_TeamB,141,43.0,141,5020710,10,4
1674,60287,60287,1902_13_TeamMK_TeamB,156,47.0,156,5574110,10,4
1675,60295,60295,1902_13_TeamMK_TeamB,157,48.0,157,5623710,10,4
1676,60328,60328,1902_13_TeamMK_TeamB,166,49.0,166,6034610,10,4
1677,60372,60372,1902_13_TeamMK_TeamB,177,51.0,177,6350260,10,4
1678,60393,60393,1902_13_TeamMK_TeamB,182,53.0,182,6599260,10,4
1679,60425,60425,1902_13_TeamMK_TeamB,191,55.0,191,6898460,10,4
1680,60484,60484,1902_13_TeamMK_TeamB,209,59.0,209,7693610,10,4
1681,60528,60528,1902_13_TeamMK_TeamB,221,62.0,221,8220810,10,4
1682,60541,60541,1902_13_TeamMK_TeamB,224,63.0,224,8305910,10,4
1683,60553,60553,1902_13_TeamMK_TeamB,225,64.0,225,8473960,10,4
1684,60601,60601,1902_13_TeamMK_TeamB,237,66.0,237,8775360,10,4
1685,60618,60618,1902_13_TeamMK_TeamB,240,67.0,240,9034660,10,4
1686,60625,60625,1902_13_TeamMK_TeamB,241,68.0,241,9075010,10,4
1687,60677,60677,1902_13_TeamMK_TeamB,254,72.0,254,9586310,10,4
1688,60682,60682,1902_13_TeamMK_TeamB,255,73.0,255,9620310,10,4
1689,60704,60704,1902_13_TeamMK_TeamB,260,74.0,260,9754210,10,4
1690,60739,60739,1902_13_TeamMK_TeamB,269,76.0,269,10112210,10,4
1691,60785,60785,1902_13_TeamMK_TeamB,282,78.0,282,10490860,10,4
1692,60809,60809,1902_13_TeamMK_TeamB,288,79.0,288,10666960,10,4
1693,60824,60824,1902_13_TeamMK_TeamB,291,80.0,291,10866110,10,4
1694,60916,60916,1902_13_TeamMK_TeamB,318,86.0,318,11641410,10,4
1695,60951,60951,1902_13_TeamMK_TeamB,328,88.0,328,11990160,10,4
1696,61015,61015,1903_15_TeamNG_TeamA3,3,1.0,3,63219,10,4
1697,61022,61022,1903_15_TeamNG_TeamA3,4,2.0,4,100419,10,4
1698,61079,61079,1903_15_TeamNG_TeamA3,20,6.0,20,642569,10,4
1699,61106,61106,1903_15_TeamNG_TeamA3,24,8.0,24,781069,10,4
1700,61126,61126,1903_15_TeamNG_TeamA3,29,9.0,29,920819,10,4
1701,61169,61169,1903_15_TeamNG_TeamA3,41,12.0,41,1383919,10,4
1702,61192,61192,1903_15_TeamNG_TeamA3,47,14.0,47,1526419,10,4
1703,61246,61246,1903_15_TeamNG_TeamA3,63,17.0,63,1929669,10,4
1704,61271,61271,1903_15_TeamNG_TeamA3,69,19.0,69,2083519,10,4
1705,61338,61338,1903_15_TeamNG_TeamA3,88,23.0,88,2742169,10,4
1706,61362,61362,1903_15_TeamNG_TeamA3,94,25.0,94,2988219,10,4
1707,61430,61430,1903_15_TeamNG_TeamA3,114,29.0,114,3721319,10,4
1708,61444,61444,1903_15_TeamNG_TeamA3,117,30.0,117,3816769,10,4
1709,61475,61475,1903_15_TeamNG_TeamA3,125,32.0,125,4014219,10,4
1710,61506,61506,1903_15_TeamNG_TeamA3,133,33.0,133,4289519,10,4
1711,61538,61538,1903_15_TeamNG_TeamA3,140,35.0,140,4665169,10,4
1712,61564,61564,1903_15_TeamNG_TeamA3,147,37.0,147,4799669,10,4
1713,61604,61604,1903_15_TeamNG_TeamA3,157,40.0,157,5173719,10,4
1714,61611,61611,1903_15_TeamNG_TeamA3,158,41.0,158,5317069,10,4
1715,61636,61636,1903_15_TeamNG_TeamA3,164,43.0,164,5436719,10,4
1716,61657,61657,1903_15_TeamNG_TeamA3,167,44.0,167,5516769,10,4
1717,61720,61720,1903_15_TeamNG_TeamA3,185,48.0,185,6081269,10,4
1718,61776,61776,1903_15_TeamNG_TeamA3,201,51.0,201,6576369,10,4
1719,61849,61849,1903_15_TeamNG_TeamA3,223,56.0,223,7230619,10,4
1720,61863,61863,1903_15_TeamNG_TeamA3,225,57.0,225,7288269,10,4
1721,61926,61926,1903_15_TeamNG_TeamA3,241,60.0,241,7991319,10,4
1722,61940,61940,1903_15_TeamNG_TeamA3,243,61.0,243,8043069,10,4
1723,61992,61992,1903_15_TeamNG_TeamA3,257,65.0,257,8703569,10,4
1724,62003,62003,1903_15_TeamNG_TeamA3,258,66.0,258,8744419,10,4
1725,62014,62014,1903_15_TeamNG_TeamA3,260,67.0,260,8816869,10,4
1726,62056,62056,1903_15_TeamNG_TeamA3,271,70.0,271,9295319,10,4
