,Unnamed: 0,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code
17075,17075,1902_03_TeamMG_TeamA3,27,8.0,27,886096,255,16
17076,17076,1902_03_TeamMG_TeamA3,27,8.0,27,886596,255,16
17077,17077,1902_03_TeamMG_TeamA3,27,8.0,27,887146,255,16
66230,66230,1902_09_TeamMJ_TeamB,1,1.0,1,15805,255,16
66231,66231,1902_09_TeamMJ_TeamB,1,1.0,1,17305,255,16
17078,17078,1902_03_TeamMG_TeamA3,27,8.0,27,887496,255,16
17079,17079,1902_03_TeamMG_TeamA3,27,8.0,27,887996,255,16
17080,17080,1902_03_TeamMG_TeamA3,27,8.0,27,888396,255,16
17081,17081,1902_03_TeamMG_TeamA3,27,8.0,27,888696,255,16
66232,66232,1902_09_TeamMJ_TeamB,1,1.0,1,17805,5,2
17088,17088,1902_03_TeamMG_TeamA3,28,9.0,28,961446,255,16
705,705,1903_01_TeamNE_TeamA2,184,46.0,184,5974979,255,16
706,706,1903_01_TeamNE_TeamA2,184,46.0,184,5976200,255,16
707,707,1903_01_TeamNE_TeamA2,184,46.0,184,5976728,255,16
17089,17089,1902_03_TeamMG_TeamA3,28,9.0,28,963296,3,2
714,714,1903_01_TeamNE_TeamA2,185,47.0,185,6118133,255,16
715,715,1903_01_TeamNE_TeamA2,185,47.0,185,6119189,255,16
716,716,1903_01_TeamNE_TeamA2,185,47.0,185,6119948,4,2
49869,49869,1902_05_TeamML_TeamB,206,52.0,206,14561729,255,16
49870,49870,1902_05_TeamML_TeamB,206,52.0,206,14562279,255,16
49871,49871,1902_05_TeamML_TeamB,206,52.0,206,14562629,6,2
99028,99028,1903_06_TeamND_TeamA2,237,65.0,241,7988024,255,16
99029,99029,1903_06_TeamND_TeamA2,237,65.0,241,7988774,255,16
99030,99030,1903_06_TeamND_TeamA2,237,65.0,241,7989274,255,16
66263,66263,1902_09_TeamMJ_TeamB,10,4.0,10,353655,255,16
66264,66264,1902_09_TeamMJ_TeamB,10,4.0,10,354855,255,16
49880,49880,1902_05_TeamML_TeamB,208,53.0,208,14623729,255,16
49881,49881,1902_05_TeamML_TeamB,208,53.0,208,14624079,255,16
49882,49882,1902_05_TeamML_TeamB,208,53.0,208,14624579,255,16
49883,49883,1902_05_TeamML_TeamB,208,53.0,208,14624929,255,16
49884,49884,1902_05_TeamML_TeamB,208,53.0,208,14625679,255,16
99038,99038,1903_06_TeamND_TeamA2,239,66.0,243,8065324,255,16
99039,99039,1903_06_TeamND_TeamA2,239,66.0,243,8066224,255,16
99040,99040,1903_06_TeamND_TeamA2,239,66.0,243,8066824,255,16
99041,99041,1903_06_TeamND_TeamA2,239,66.0,243,8067324,255,16
49885,49885,1902_05_TeamML_TeamB,208,53.0,208,14626229,255,16
49886,49886,1902_05_TeamML_TeamB,208,53.0,208,14627029,255,16
17121,17121,1902_03_TeamMG_TeamA3,38,12.0,38,1297846,255,16
17122,17122,1902_03_TeamMG_TeamA3,38,12.0,38,1298496,255,16
17123,17123,1902_03_TeamMG_TeamA3,38,12.0,38,1298946,255,16
66280,66280,1902_09_TeamMJ_TeamB,14,6.0,14,463505,255,16
66281,66281,1902_09_TeamMJ_TeamB,14,6.0,14,464455,255,16
66282,66282,1902_09_TeamMJ_TeamB,14,6.0,14,465355,255,16
49912,49912,1902_05_TeamML_TeamB,214,55.0,214,14787379,255,16
49913,49913,1902_05_TeamML_TeamB,214,55.0,214,14788279,255,16
49914,49914,1902_05_TeamML_TeamB,214,55.0,214,14788429,4,2
33537,33537,1901_13_TeamLL_TeamB,97,,97,2946073,255,16
33538,33538,1901_13_TeamLL_TeamB,97,,97,2946823,255,16
33539,33539,1901_13_TeamLL_TeamB,97,,97,2947423,255,16
99075,99075,1903_06_TeamND_TeamA2,248,68.0,252,8339274,255,16
99076,99076,1903_06_TeamND_TeamA2,248,68.0,252,8340374,255,16
99077,99077,1903_06_TeamND_TeamA2,248,68.0,252,8341324,255,16
775,775,1903_01_TeamNE_TeamA2,203,51.0,203,6587955,255,16
776,776,1903_01_TeamNE_TeamA2,203,51.0,203,6589638,255,16
99078,99078,1903_06_TeamND_TeamA2,248,68.0,252,8341674,6,2
66314,66314,1902_09_TeamMJ_TeamB,23,8.0,23,791855,255,16
66315,66315,1902_09_TeamMJ_TeamB,23,8.0,23,793055,255,16
66316,66316,1902_09_TeamMJ_TeamB,23,8.0,23,793605,255,16
66317,66317,1902_09_TeamMJ_TeamB,23,8.0,23,794005,255,16
66318,66318,1902_09_TeamMJ_TeamB,23,8.0,23,794255,255,16
783,783,1903_01_TeamNE_TeamA2,204,52.0,204,6634452,255,16
784,784,1903_01_TeamNE_TeamA2,204,52.0,204,6635376,255,16
785,785,1903_01_TeamNE_TeamA2,204,52.0,204,6636003,255,16
49935,49935,1902_05_TeamML_TeamB,220,57.0,220,15099979,255,16
66319,66319,1902_09_TeamMJ_TeamB,23,8.0,23,794755,4,2
49936,49936,1902_05_TeamML_TeamB,220,57.0,220,15101229,5,2
17173,17173,1902_03_TeamMG_TeamA3,53,15.0,53,1785496,255,16
17174,17174,1902_03_TeamMG_TeamA3,53,15.0,53,1786946,255,16
17175,17175,1902_03_TeamMG_TeamA3,53,15.0,53,1787396,5,2
17181,17181,1902_03_TeamMG_TeamA3,54,16.0,54,1823546,255,16
17182,17182,1902_03_TeamMG_TeamA3,54,16.0,54,1824546,255,16
17183,17183,1902_03_TeamMG_TeamA3,54,16.0,54,1825046,255,16
17184,17184,1902_03_TeamMG_TeamA3,54,16.0,54,1825346,255,16
99109,99109,1903_25_TeamNH_TeamA3,9,2.0,9,203361,255,16
99110,99110,1903_25_TeamNH_TeamA3,9,2.0,9,203961,255,16
99111,99111,1903_25_TeamNH_TeamA3,9,2.0,9,204461,255,16
49957,49957,1902_05_TeamML_TeamB,226,58.0,226,15214079,255,16
49958,49958,1902_05_TeamML_TeamB,226,58.0,226,15215279,255,16
49959,49959,1902_05_TeamML_TeamB,226,58.0,226,15215829,3,2
17200,17200,1902_03_TeamMG_TeamA3,58,17.0,58,1921446,255,16
17201,17201,1902_03_TeamMG_TeamA3,58,17.0,58,1922696,255,16
17202,17202,1902_03_TeamMG_TeamA3,58,17.0,58,1923546,255,16
17203,17203,1902_03_TeamMG_TeamA3,58,17.0,58,1923996,255,16
17204,17204,1902_03_TeamMG_TeamA3,58,17.0,58,1924296,255,16
17205,17205,1902_03_TeamMG_TeamA3,58,17.0,58,1924646,255,16
17206,17206,1902_03_TeamMG_TeamA3,58,17.0,58,1924846,255,16
49972,49972,1902_05_TeamML_TeamB,230,59.0,230,15411929,255,16
49973,49973,1902_05_TeamML_TeamB,230,59.0,230,15412729,255,16
66361,66361,1902_09_TeamMJ_TeamB,36,11.0,36,1143805,255,16
66362,66362,1902_09_TeamMJ_TeamB,36,11.0,36,1145655,255,16
99129,99129,1903_25_TeamNH_TeamA3,14,3.0,14,341011,255,16
99130,99130,1903_25_TeamNH_TeamA3,14,3.0,14,341461,255,16
49974,49974,1902_05_TeamML_TeamB,230,59.0,230,15413379,255,16
49975,49975,1902_05_TeamML_TeamB,230,59.0,230,15413729,255,16
49976,49976,1902_05_TeamML_TeamB,230,59.0,230,15414129,255,16
82748,82748,1900_05_TeamKK_TeamB,166,,166,6351991,255,16
66363,66363,1902_09_TeamMJ_TeamB,36,11.0,36,1146455,6,2
99149,99149,1903_25_TeamNH_TeamA3,18,5.0,18,549761,255,16
99150,99150,1903_25_TeamNH_TeamA3,18,5.0,18,550661,255,16
99151,99151,1903_25_TeamNH_TeamA3,18,5.0,18,551211,255,16
81580,81580,1902_25_TeamMH_TeamA3,169,42.0,170,5463612,5,2
66387,66387,1902_09_TeamMJ_TeamB,42,13.0,42,1324705,255,16
66388,66388,1902_09_TeamMJ_TeamB,42,13.0,42,1325455,255,16
66389,66389,1902_09_TeamMJ_TeamB,42,13.0,42,1325855,255,16
854,854,1903_01_TeamNE_TeamA2,223,58.0,224,7273398,255,16
855,855,1903_01_TeamNE_TeamA2,223,58.0,224,7273992,255,16
66390,66390,1902_09_TeamMJ_TeamB,42,13.0,42,1326205,255,16
66391,66391,1902_09_TeamMJ_TeamB,42,13.0,42,1326455,255,16
17237,17237,1902_03_TeamMG_TeamA3,67,19.0,67,2192446,255,16
17238,17238,1902_03_TeamMG_TeamA3,67,19.0,67,2193196,255,16
99164,99164,1903_25_TeamNH_TeamA3,21,6.0,21,638461,255,16
17239,17239,1902_03_TeamMG_TeamA3,67,19.0,67,2193696,255,16
17240,17240,1902_03_TeamMG_TeamA3,67,19.0,67,2193996,255,16
50017,50017,1902_05_TeamML_TeamB,241,,241,15744279,255,16
50018,50018,1902_05_TeamML_TeamB,241,,241,15745179,255,16
883,883,1903_01_TeamNE_TeamA2,230,60.0,231,7467835,255,16
884,884,1903_01_TeamNE_TeamA2,230,60.0,231,7468759,255,16
885,885,1903_01_TeamNE_TeamA2,230,60.0,231,7469320,255,16
886,886,1903_01_TeamNE_TeamA2,230,60.0,231,7469683,255,16
33654,33654,1901_13_TeamLL_TeamB,130,,130,3991872,255,16
33655,33655,1901_13_TeamLL_TeamB,130,,130,3992872,255,16
33656,33656,1901_13_TeamLL_TeamB,130,,130,3993372,255,16
33657,33657,1901_13_TeamLL_TeamB,130,,130,3993822,255,16
99188,99188,1903_25_TeamNH_TeamA3,27,7.0,27,779811,255,16
887,887,1903_01_TeamNE_TeamA2,230,60.0,231,7469914,4,2
82822,82822,1900_05_TeamKK_TeamB,186,,186,7135467,255,16
82823,82823,1900_05_TeamKK_TeamB,186,,186,7135929,255,16
33682,33682,1901_13_TeamLL_TeamB,136,,136,4241972,255,16
99219,99219,1903_25_TeamNH_TeamA3,35,9.0,35,1039961,255,16
99220,99220,1903_25_TeamNH_TeamA3,35,9.0,35,1041261,255,16
50069,50069,1902_05_TeamML_TeamB,254,,254,16271179,255,16
50070,50070,1902_05_TeamML_TeamB,254,,254,16271929,255,16
50071,50071,1902_05_TeamML_TeamB,254,,254,16272379,255,16
50072,50072,1902_05_TeamML_TeamB,254,,254,16272729,255,16
50073,50073,1902_05_TeamML_TeamB,254,,254,16273129,255,16
17306,17306,1902_03_TeamMG_TeamA3,87,24.0,87,2811296,255,16
50074,50074,1902_05_TeamML_TeamB,254,,254,16273529,255,16
33692,33692,1901_13_TeamLL_TeamB,138,,138,4285721,255,16
33693,33693,1901_13_TeamLL_TeamB,138,,138,4287171,255,16
33694,33694,1901_13_TeamLL_TeamB,138,,138,4287621,3,2
932,932,1903_01_TeamNE_TeamA2,242,63.0,243,7911850,255,16
933,933,1903_01_TeamNE_TeamA2,242,63.0,243,7912213,255,16
934,934,1903_01_TeamNE_TeamA2,242,63.0,243,7912477,255,16
935,935,1903_01_TeamNE_TeamA2,242,63.0,243,7912708,255,16
936,936,1903_01_TeamNE_TeamA2,242,63.0,243,7912972,255,16
937,937,1903_01_TeamNE_TeamA2,242,63.0,243,7913335,255,16
33701,33701,1901_13_TeamLL_TeamB,140,,140,4338721,255,16
66472,66472,1902_09_TeamMJ_TeamB,67,19.0,67,2223605,255,16
66473,66473,1902_09_TeamMJ_TeamB,67,19.0,67,2224205,255,16
66474,66474,1902_09_TeamMJ_TeamB,67,19.0,67,2224905,255,16
66475,66475,1902_09_TeamMJ_TeamB,67,19.0,67,2225205,255,16
62059,62059,1903_15_TeamNG_TeamA3,271,70.0,271,9298169,4,2
33714,33714,1901_13_TeamLL_TeamB,143,,143,4530421,255,16
33715,33715,1901_13_TeamLL_TeamB,143,,143,4530921,255,16
50103,50103,1902_05_TeamML_TeamB,261,68.0,261,16582329,255,16
50104,50104,1902_05_TeamML_TeamB,261,68.0,261,16583079,255,16
50105,50105,1902_05_TeamML_TeamB,261,68.0,261,16583579,255,16
99261,99261,1903_25_TeamNH_TeamA3,45,13.0,46,1461061,255,16
99262,99262,1903_25_TeamNH_TeamA3,45,13.0,46,1461461,255,16
99263,99263,1903_25_TeamNH_TeamA3,45,13.0,46,1461761,255,16
33728,33728,1901_13_TeamLL_TeamB,145,,145,4602471,255,16
17346,17346,1902_03_TeamMG_TeamA3,99,,99,3185646,255,16
17347,17347,1902_03_TeamMG_TeamA3,99,,99,3187846,5,2
966,966,1903_01_TeamNE_TeamA2,249,65.0,250,8141860,255,16
967,967,1903_01_TeamNE_TeamA2,249,65.0,250,8143015,255,16
66508,66508,1902_09_TeamMJ_TeamB,75,21.0,75,2533805,255,16
66509,66509,1902_09_TeamMJ_TeamB,75,21.0,75,2534355,255,16
66510,66510,1902_09_TeamMJ_TeamB,75,21.0,75,2534755,255,16
33743,33743,1901_13_TeamLL_TeamB,148,,148,4710421,255,16
33744,33744,1901_13_TeamLL_TeamB,148,,148,4711071,255,16
33745,33745,1901_13_TeamLL_TeamB,148,,148,4711521,255,16
66511,66511,1902_09_TeamMJ_TeamB,75,21.0,75,2535055,255,16
66512,66512,1902_09_TeamMJ_TeamB,75,21.0,75,2535405,255,16
17359,17359,1902_03_TeamMG_TeamA3,102,28.0,102,3265746,255,16
17360,17360,1902_03_TeamMG_TeamA3,102,28.0,102,3266096,255,16
17361,17361,1902_03_TeamMG_TeamA3,102,28.0,102,3266346,255,16
66519,66519,1902_09_TeamMJ_TeamB,76,22.0,76,2583455,255,16
66520,66520,1902_09_TeamMJ_TeamB,76,22.0,76,2583655,255,16
66521,66521,1902_09_TeamMJ_TeamB,76,22.0,76,2583905,255,16
66522,66522,1902_09_TeamMJ_TeamB,76,22.0,76,2584305,255,16
17362,17362,1902_03_TeamMG_TeamA3,102,28.0,102,3266446,5,2
17374,17374,1902_03_TeamMG_TeamA3,105,29.0,105,3326946,255,16
17381,17381,1902_03_TeamMG_TeamA3,106,30.0,106,3474296,255,16
17382,17382,1902_03_TeamMG_TeamA3,106,30.0,106,3474796,255,16
17383,17383,1902_03_TeamMG_TeamA3,106,30.0,106,3475096,255,16
17384,17384,1902_03_TeamMG_TeamA3,106,30.0,106,3475496,255,16
17385,17385,1902_03_TeamMG_TeamA3,106,30.0,106,3475796,255,16
17386,17386,1902_03_TeamMG_TeamA3,106,30.0,106,3475846,6,2
66541,66541,1902_09_TeamMJ_TeamB,80,24.0,80,2854505,255,16
66542,66542,1902_09_TeamMJ_TeamB,80,24.0,80,2855455,255,16
50158,50158,1902_05_TeamML_TeamB,276,72.0,276,17234829,255,16
50159,50159,1902_05_TeamML_TeamB,276,72.0,276,17235979,255,16
50160,50160,1902_05_TeamML_TeamB,276,72.0,276,17236579,255,16
99314,99314,1903_25_TeamNH_TeamA3,60,17.0,61,1917161,255,16
99315,99315,1903_25_TeamNH_TeamA3,60,17.0,61,1918911,255,16
1012,1012,1903_01_TeamNE_TeamA2,260,68.0,261,8666099,255,16
1013,1013,1903_01_TeamNE_TeamA2,260,68.0,261,8666495,255,16
1014,1014,1903_01_TeamNE_TeamA2,260,68.0,261,8666792,255,16
99316,99316,1903_25_TeamNH_TeamA3,60,17.0,61,1919761,255,16
99317,99317,1903_25_TeamNH_TeamA3,60,17.0,61,1920311,255,16
99318,99318,1903_25_TeamNH_TeamA3,60,17.0,61,1920761,255,16
50161,50161,1902_05_TeamML_TeamB,276,72.0,276,17236879,4,2
1015,1015,1903_01_TeamNE_TeamA2,260,68.0,261,8667386,4,2
33803,33803,1901_13_TeamLL_TeamB,164,,164,5266221,255,16
33804,33804,1901_13_TeamLL_TeamB,164,,164,5266771,255,16
33805,33805,1901_13_TeamLL_TeamB,164,,164,5267221,3,2
99346,99346,1903_25_TeamNH_TeamA3,67,19.0,68,2132461,255,16
99347,99347,1903_25_TeamNH_TeamA3,67,19.0,68,2133061,255,16
33812,33812,1901_13_TeamLL_TeamB,166,,166,5436720,255,16
99348,99348,1903_25_TeamNH_TeamA3,67,19.0,68,2133461,255,16
50194,50194,1902_05_TeamML_TeamB,286,75.0,286,17597879,255,16
50195,50195,1902_05_TeamML_TeamB,286,75.0,286,17598479,255,16
50196,50196,1902_05_TeamML_TeamB,286,75.0,286,17598979,255,16
50197,50197,1902_05_TeamML_TeamB,286,75.0,286,17599429,255,16
50198,50198,1902_05_TeamML_TeamB,286,75.0,286,17599729,255,16
99349,99349,1903_25_TeamNH_TeamA3,67,19.0,68,2133761,4,2
17444,17444,1902_03_TeamMG_TeamA3,122,33.0,122,3954696,255,16
17445,17445,1902_03_TeamMG_TeamA3,122,33.0,122,3956746,6,2
33842,33842,1901_13_TeamLL_TeamB,174,,174,5802570,255,16
33843,33843,1901_13_TeamLL_TeamB,174,,174,5802970,255,16
99380,99380,1903_25_TeamNH_TeamA3,76,22.0,77,2489111,255,16
99381,99381,1903_25_TeamNH_TeamA3,76,22.0,77,2490211,255,16
17460,17460,1902_03_TeamMG_TeamA3,126,34.0,126,4138196,255,16
50229,50229,1902_05_TeamML_TeamB,295,77.0,295,17951929,255,16
50230,50230,1902_05_TeamML_TeamB,295,77.0,295,17952929,255,16
50231,50231,1902_05_TeamML_TeamB,295,77.0,295,17953529,255,16
214,214,1903_01_TeamNE_TeamA2,58,13.0,58,1616896,6,2
17461,17461,1902_03_TeamMG_TeamA3,126,34.0,126,4139546,5,2
99382,99382,1903_25_TeamNH_TeamA3,76,22.0,77,2490761,4,2
17473,17473,1902_03_TeamMG_TeamA3,129,35.0,129,4202596,255,16
66626,66626,1902_09_TeamMJ_TeamB,106,31.0,106,3934305,255,16
66627,66627,1902_09_TeamMJ_TeamB,106,31.0,106,3934805,255,16
66628,66628,1902_09_TeamMJ_TeamB,106,31.0,106,3935305,255,16
66629,66629,1902_09_TeamMJ_TeamB,106,31.0,106,3935705,255,16
66630,66630,1902_09_TeamMJ_TeamB,106,31.0,106,3936355,255,16
17474,17474,1902_03_TeamMG_TeamA3,129,35.0,129,4203546,255,16
17475,17475,1902_03_TeamMG_TeamA3,129,35.0,129,4203996,255,16
17476,17476,1902_03_TeamMG_TeamA3,129,35.0,129,4204296,255,16
33866,33866,1901_13_TeamLL_TeamB,180,,180,5964570,255,16
33867,33867,1901_13_TeamLL_TeamB,180,,180,5965070,3,2
99407,99407,1903_25_TeamNH_TeamA3,83,24.0,84,2736161,255,16
99408,99408,1903_25_TeamNH_TeamA3,83,24.0,84,2737011,255,16
81631,81631,1902_25_TeamMH_TeamA3,180,45.0,181,5853412,3,2
33877,33877,1901_13_TeamLL_TeamB,183,,183,6134270,255,16
33878,33878,1901_13_TeamLL_TeamB,183,,183,6134970,255,16
50263,50263,1902_05_TeamML_TeamB,304,80.0,304,18284529,255,16
50264,50264,1902_05_TeamML_TeamB,304,80.0,304,18285079,255,16
33879,33879,1901_13_TeamLL_TeamB,183,,183,6135520,4,2
17505,17505,1902_03_TeamMG_TeamA3,137,37.0,137,4452496,255,16
17506,17506,1902_03_TeamMG_TeamA3,137,37.0,137,4453046,255,16
17507,17507,1902_03_TeamMG_TeamA3,137,37.0,137,4453296,255,16
17508,17508,1902_03_TeamMG_TeamA3,137,37.0,137,4453346,4,2
1129,1129,1903_01_TeamNE_TeamA2,294,75.0,295,9809319,255,16
1130,1130,1903_01_TeamNE_TeamA2,294,75.0,295,9809913,255,16
1131,1131,1903_01_TeamNE_TeamA2,294,75.0,295,9810408,255,16
50289,50289,1902_05_TeamML_TeamB,311,82.0,313,18623579,255,16
99442,99442,1903_25_TeamNH_TeamA3,90,27.0,91,2963711,255,16
99443,99443,1903_25_TeamNH_TeamA3,90,27.0,91,2965111,255,16
50290,50290,1902_05_TeamML_TeamB,311,82.0,313,18624829,255,16
50291,50291,1902_05_TeamML_TeamB,311,82.0,313,18625579,255,16
50292,50292,1902_05_TeamML_TeamB,311,82.0,313,18626079,3,2
33913,33913,1901_13_TeamLL_TeamB,193,,193,6476569,255,16
33914,33914,1901_13_TeamLL_TeamB,193,,193,6478269,255,16
33915,33915,1901_13_TeamLL_TeamB,193,,193,6479069,4,2
50302,50302,1902_05_TeamML_TeamB,314,83.0,316,18701329,255,16
50303,50303,1902_05_TeamML_TeamB,314,83.0,316,18702279,255,16
17539,17539,1902_03_TeamMG_TeamA3,146,40.0,146,4772296,255,16
33924,33924,1901_13_TeamLL_TeamB,195,,195,6689369,255,16
33925,33925,1901_13_TeamLL_TeamB,195,,195,6689919,255,16
17540,17540,1902_03_TeamMG_TeamA3,146,40.0,146,4772746,255,16
17541,17541,1902_03_TeamMG_TeamA3,146,40.0,146,4773096,255,16
17542,17542,1902_03_TeamMG_TeamA3,146,40.0,146,4773346,255,16
17543,17543,1902_03_TeamMG_TeamA3,146,40.0,146,4773596,255,16
17544,17544,1902_03_TeamMG_TeamA3,146,40.0,146,4773796,255,16
17545,17545,1902_03_TeamMG_TeamA3,146,40.0,146,4773946,3,2
33926,33926,1901_13_TeamLL_TeamB,195,,195,6691319,5,2
17555,17555,1902_03_TeamMG_TeamA3,149,41.0,149,4945246,255,16
17556,17556,1902_03_TeamMG_TeamA3,149,41.0,149,4946096,255,16
33941,33941,1901_13_TeamLL_TeamB,199,,199,6786369,255,16
17557,17557,1902_03_TeamMG_TeamA3,149,41.0,149,4946596,255,16
50328,50328,1902_05_TeamML_TeamB,321,84.0,323,18898229,255,16
50329,50329,1902_05_TeamML_TeamB,321,84.0,323,18898829,255,16
50330,50330,1902_05_TeamML_TeamB,321,84.0,323,18899279,255,16
1188,1188,1903_01_TeamNE_TeamA2,310,78.0,311,10340553,255,16
1189,1189,1903_01_TeamNE_TeamA2,310,78.0,311,10341642,255,16
33960,33960,1901_13_TeamLL_TeamB,204,,204,6900219,255,16
33961,33961,1901_13_TeamLL_TeamB,204,,204,6900669,255,16
33962,33962,1901_13_TeamLL_TeamB,204,,204,6901069,4,2
17583,17583,1902_03_TeamMG_TeamA3,155,42.0,155,5127196,255,16
17584,17584,1902_03_TeamMG_TeamA3,155,42.0,155,5128296,255,16
33974,33974,1901_13_TeamLL_TeamB,207,,207,7124169,255,16
99512,99512,1903_25_TeamNH_TeamA3,111,32.0,112,3647611,255,16
66745,66745,1902_09_TeamMJ_TeamB,141,39.0,141,5120905,255,16
66746,66746,1902_09_TeamMJ_TeamB,141,39.0,141,5121455,255,16
66747,66747,1902_09_TeamMJ_TeamB,141,39.0,141,5122005,255,16
99513,99513,1903_25_TeamNH_TeamA3,111,32.0,112,3649161,255,16
99514,99514,1903_25_TeamNH_TeamA3,111,32.0,112,3649461,5,2
1219,1219,1903_01_TeamNE_TeamA2,318,81.0,319,10698109,255,16
1220,1220,1903_01_TeamNE_TeamA2,318,81.0,319,10699726,255,16
1221,1221,1903_01_TeamNE_TeamA2,318,81.0,319,10700485,255,16
66757,66757,1902_09_TeamMJ_TeamB,142,40.0,142,5345805,255,16
66758,66758,1902_09_TeamMJ_TeamB,142,40.0,142,5346455,255,16
99523,99523,1903_25_TeamNH_TeamA3,113,33.0,114,3795761,255,16
99524,99524,1903_25_TeamNH_TeamA3,113,33.0,114,3796611,255,16
99525,99525,1903_25_TeamNH_TeamA3,113,33.0,114,3797361,255,16
50372,50372,1902_05_TeamML_TeamB,333,86.0,335,19379279,255,16
17605,17605,1902_03_TeamMG_TeamA3,160,43.0,160,5275446,255,16
17606,17606,1902_03_TeamMG_TeamA3,160,43.0,160,5276046,255,16
17607,17607,1902_03_TeamMG_TeamA3,160,43.0,160,5276446,255,16
17608,17608,1902_03_TeamMG_TeamA3,160,43.0,160,5276746,255,16
17609,17609,1902_03_TeamMG_TeamA3,160,43.0,160,5277046,255,16
17616,17616,1902_03_TeamMG_TeamA3,161,44.0,161,5337296,255,16
17617,17617,1902_03_TeamMG_TeamA3,161,44.0,161,5338046,255,16
17618,17618,1902_03_TeamMG_TeamA3,161,44.0,161,5338596,255,16
50384,50384,1902_05_TeamML_TeamB,335,87.0,337,19464229,255,16
50385,50385,1902_05_TeamML_TeamB,335,87.0,337,19464879,255,16
50386,50386,1902_05_TeamML_TeamB,335,87.0,337,19465279,255,16
66784,66784,1902_09_TeamMJ_TeamB,148,41.0,148,5666455,255,16
66785,66785,1902_09_TeamMJ_TeamB,148,41.0,148,5667705,255,16
66786,66786,1902_09_TeamMJ_TeamB,148,41.0,148,5668205,255,16
66787,66787,1902_09_TeamMJ_TeamB,148,41.0,148,5668655,255,16
1252,1252,1903_01_TeamNE_TeamA2,326,84.0,327,10930363,255,16
1253,1253,1903_01_TeamNE_TeamA2,326,84.0,327,10930990,255,16
34022,34022,1901_13_TeamLL_TeamB,221,,221,7661668,255,16
99557,99557,1903_25_TeamNH_TeamA3,122,36.0,123,4098011,255,16
50403,50403,1902_14_TeamMD_TeamA2,2,1.0,2,40547,255,16
17637,17637,1902_03_TeamMG_TeamA3,165,45.0,165,5451796,255,16
17638,17638,1902_03_TeamMG_TeamA3,165,45.0,165,5452546,255,16
17639,17639,1902_03_TeamMG_TeamA3,165,45.0,165,5452946,255,16
17640,17640,1902_03_TeamMG_TeamA3,165,45.0,165,5453196,255,16
50404,50404,1902_14_TeamMD_TeamA2,2,1.0,2,40897,4,2
1254,1254,1903_01_TeamNE_TeamA2,326,84.0,327,10931419,5,2
50422,50422,1902_14_TeamMD_TeamA2,7,3.0,7,179647,255,16
50423,50423,1902_14_TeamMD_TeamA2,7,3.0,7,180847,255,16
50424,50424,1902_14_TeamMD_TeamA2,7,3.0,7,181247,255,16
99584,99584,1903_25_TeamNH_TeamA3,129,38.0,130,4324411,255,16
99585,99585,1903_25_TeamNH_TeamA3,129,38.0,130,4325261,255,16
99586,99586,1903_25_TeamNH_TeamA3,129,38.0,130,4325761,255,16
99587,99587,1903_25_TeamNH_TeamA3,129,38.0,130,4325861,3,2
1293,1293,1903_16_TeamNI_TeamA3,12,3.0,12,247168,255,16
1294,1294,1903_16_TeamNI_TeamA3,12,3.0,12,247768,255,16
1295,1295,1903_16_TeamNI_TeamA3,12,3.0,12,248218,255,16
34063,34063,1901_13_TeamLL_TeamB,233,,233,8045618,255,16
34064,34064,1901_13_TeamLL_TeamB,233,,233,8046818,255,16
34065,34065,1901_13_TeamLL_TeamB,233,,233,8047518,6,2
50454,50454,1902_14_TeamMD_TeamA2,15,5.0,15,486747,255,16
50455,50455,1902_14_TeamMD_TeamA2,15,5.0,15,487597,255,16
50456,50456,1902_14_TeamMD_TeamA2,15,5.0,15,488047,255,16
50457,50457,1902_14_TeamMD_TeamA2,15,5.0,15,488397,255,16
50458,50458,1902_14_TeamMD_TeamA2,15,5.0,15,488747,255,16
1307,1307,1903_16_TeamNI_TeamA3,14,4.0,14,422918,255,16
83229,83229,1903_07_TeamND_TeamA2,47,11.0,48,1199273,255,16
17694,17694,1902_03_TeamMG_TeamA3,181,48.0,181,6006696,255,16
83230,83230,1903_07_TeamND_TeamA2,47,11.0,48,1200173,255,16
83237,83237,1903_07_TeamND_TeamA2,48,12.0,49,1235023,255,16
99622,99622,1903_25_TeamNH_TeamA3,140,41.0,141,4806361,255,16
99623,99623,1903_25_TeamNH_TeamA3,140,41.0,141,4807311,255,16
83238,83238,1903_07_TeamND_TeamA2,48,12.0,49,1235623,255,16
83239,83239,1903_07_TeamND_TeamA2,48,12.0,49,1236123,255,16
34095,34095,1901_13_TeamLL_TeamB,242,,242,8272368,255,16
34096,34096,1901_13_TeamLL_TeamB,242,,242,8272968,255,16
34097,34097,1901_13_TeamLL_TeamB,242,,242,8273368,255,16
34098,34098,1901_13_TeamLL_TeamB,242,,242,8273768,255,16
50480,50480,1902_14_TeamMD_TeamA2,21,8.0,21,628997,255,16
50481,50481,1902_14_TeamMD_TeamA2,21,8.0,21,630397,3,2
83255,83255,1903_07_TeamND_TeamA2,52,13.0,53,1431973,255,16
1337,1337,1903_16_TeamNI_TeamA3,22,7.0,23,648118,255,16
1338,1338,1903_16_TeamNI_TeamA3,22,7.0,23,648818,255,16
1339,1339,1903_16_TeamNI_TeamA3,22,7.0,23,649368,255,16
1340,1340,1903_16_TeamNI_TeamA3,22,7.0,23,650018,255,16
